season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards,player_name,birthdate,success,age_at_attempt,age_c,age_c2,day_of_year,month,kicker_id,kicker_idx,distance_squared,distance_cubed,log_distance,is_long_attempt,is_very_long_attempt,distance_category,distance_from_sweet_spot,kicker_attempt_number,experience_in_kicks,exp_100,career_length_years,is_rookie_attempt,experience_category,is_early_season,is_late_season,is_playoffs,season_progress,importance,distance_zscore,distance_percentile,age_dist_interact,exp_dist_interact,rolling_success_rate,rolling_similar_distance_success,current_streak,player_status,days_since_last_kick
2010,Reg,5,2010-10-10,54930,3883,157,8392,Made,47,JASON HANSON,1970-06-17,1,40.31485284052019,1.0314852840520188,1.063961891215874,283,10,8392,0,2209,103823,3.8712010109078907,0,0,Long,12,11,10,0.1,0.057494866529774126,1,Rookie,0,0,0,0.3125,1,0.9155110875290959,0.7739972177138883,48.479808350444884,4.7,0.8,0.8461538461538461,3,Retired/Injured,2115
2010,Reg,6,2010-10-17,54943,2020,82,8392,Made,50,JASON HANSON,1970-06-17,1,40.33401779603012,1.0334017796030117,1.0679192380866716,290,10,8392,0,2500,125000,3.9318256327243257,1,0,Long,15,12,11,0.11,0.07665982203969883,1,Rookie,0,0,0,0.375,1,1.2073513920755106,0.8690586598655229,51.67008898015059,5.5,0.9,1.0,4,Retired/Injured,2115
2010,Reg,6,2010-10-17,54943,3737,154,8392,Made,50,JASON HANSON,1970-06-17,1,40.33401779603012,1.0334017796030117,1.0679192380866716,290,10,8392,0,2500,125000,3.9318256327243257,1,0,Long,15,13,12,0.12,0.07665982203969883,1,Rookie,0,0,0,0.375,1,1.2073513920755106,0.8690586598655229,51.67008898015059,6.0,0.9,0.7333333333333333,5,Retired/Injured,2115
2010,Reg,8,2010-10-31,54829,4343,175,8392,Made,32,JASON HANSON,1970-06-17,1,40.37234770704997,1.037234770704997,1.0758559695594476,304,10,8392,0,1024,32768,3.4965075614664802,0,0,Medium-Short,3,14,13,0.13,0.11498973305954825,1,Developing,0,0,0,0.5,1,-0.5436904352029771,0.3312079758868537,33.1915126625599,4.16,0.9,0.7450980392156863,6,Retired/Injured,2115
2011,Reg,1,2011-09-11,55172,295,14,8392,Made,23,JASON HANSON,1970-06-17,1,41.23477070499658,1.1234770704996577,1.2622007279384928,254,9,8392,0,529,12167,3.1780538303479458,0,0,Short,12,15,14,0.14,0.9774127310061602,1,Developing,1,0,0,0.0625,1,-1.4192113488422209,0.09494551356364479,25.839972621492127,3.22,0.9,0.5,7,Retired/Injured,2115
2011,Reg,1,2011-09-11,55172,841,37,8392,Made,28,JASON HANSON,1970-06-17,1,41.23477070499658,1.1234770704996577,1.2622007279384928,254,9,8392,0,784,21952,3.367295829986474,0,0,Short,7,16,15,0.15,0.9774127310061602,1,Developing,1,0,0,0.0625,1,-0.9328108412648632,0.22136563876651982,31.457357973990415,4.2,0.9,1.0,8,Retired/Injured,2115
2011,Reg,2,2011-09-18,55182,2145,83,8392,Made,28,JASON HANSON,1970-06-17,1,41.2539356605065,1.12539356605065,1.2665106785081988,261,9,8392,0,784,21952,3.367295829986474,0,0,Short,7,17,16,0.16,0.9965776865160849,1,Developing,1,0,0,0.125,1,-0.9328108412648632,0.22136563876651982,31.5110198494182,4.48,0.9,1.0,9,Retired/Injured,2115
2011,Reg,2,2011-09-18,55182,1859,74,8392,Made,51,JASON HANSON,1970-06-17,1,41.2539356605065,1.12539356605065,1.2665106785081988,261,9,8392,0,2601,132651,3.9512437185814275,1,0,Long,16,18,17,0.17,0.9965776865160849,1,Developing,1,0,0,0.125,1,1.3046314935909822,0.8943890563412937,57.39507186858315,8.67,1.0,0.75,10,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,4788,181,8392,Made,32,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,0,1024,32768,3.4965075614664802,0,0,Medium-Short,3,19,18,0.18,1.0157426420260096,1,Developing,1,0,0,0.1875,1,-0.5436904352029771,0.3312079758868537,36.073921971252574,5.76,1.0,0.6,11,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,3796,147,8392,Made,50,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,0,2500,125000,3.9318256327243257,1,0,Long,15,20,19,0.19,1.0157426420260096,1,Developing,1,0,0,0.1875,1,1.2073513920755106,0.8690586598655229,56.36550308008215,9.5,1.0,0.5,12,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,4037,157,8392,Made,40,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,0,1600,64000,3.713572066704308,0,0,Medium,5,21,20,0.2,1.0157426420260096,0,Developing,1,0,0,0.1875,1,0.2345503769207952,0.569557152793879,45.092402464065714,8.0,1.0,1.0,13,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,3021,116,8392,Made,28,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,0,784,21952,3.367295829986474,0,0,Short,7,22,21,0.21,1.0157426420260096,0,Developing,1,0,0,0.1875,1,-0.9328108412648632,0.22136563876651982,31.564681724846004,5.88,1.0,1.0,14,Retired/Injured,2115
2011,Reg,4,2011-10-02,55215,1815,71,8392,Made,33,JASON HANSON,1970-06-17,1,41.29226557152635,1.129226557152635,1.2751526173787933,275,10,8392,0,1089,35937,3.5263605246161616,0,0,Medium-Short,2,23,22,0.22,1.0349075975359343,0,Developing,1,0,0,0.25,1,-0.4464103336875056,0.36158126594018086,37.264476386036954,7.26,1.0,0.65,15,Retired/Injured,2115
2011,Reg,4,2011-10-02,55215,4198,161,8392,Made,51,JASON HANSON,1970-06-17,1,41.29226557152635,1.129226557152635,1.2751526173787933,275,10,8392,0,2601,132651,3.9512437185814275,1,0,Long,16,24,23,0.23,1.0349075975359343,0,Developing,1,0,0,0.25,1,1.3046314935909822,0.8943890563412937,57.590554414784386,11.73,1.0,0.6,16,Retired/Injured,2115
2011,Reg,5,2011-10-10,55240,3737,148,8392,Made,31,JASON HANSON,1970-06-17,1,41.31416837782341,1.1314168377823406,1.2801040608173913,283,10,8392,0,961,29791,3.4657359027997265,0,0,Medium-Short,4,25,24,0.24,1.056810403832991,0,Developing,0,0,0,0.3125,1,-0.6409705367184486,0.3035010433572919,35.07392197125256,7.4399999999999995,1.0,0.8,17,Retired/Injured,2115
2011,Reg,6,2011-10-16,55243,337,14,8392,Made,25,JASON HANSON,1970-06-17,1,41.3305954825462,1.1330595482546202,1.2838239398909639,289,10,8392,0,625,15625,3.258096538021482,0,0,Short,10,26,25,0.25,1.0732375085557837,0,Developing,0,0,0,0.375,1,-1.2246511458112779,0.1432297704613958,28.326488706365506,6.25,1.0,0.84375,18,Retired/Injured,2115
2011,Reg,6,2011-10-16,55243,2217,90,8392,Missed,52,JASON HANSON,1970-06-17,0,41.3305954825462,1.1330595482546202,1.2838239398909639,289,10,8392,0,2704,140608,3.970291913552122,1,0,Long,17,27,26,0.26,1.0732375085557837,0,Developing,0,0,0,0.375,1,1.4019115951064536,0.9182123811731973,58.91909650924025,13.52,0.9,0.96875,1,Retired/Injured,2115
2011,Reg,6,2011-10-16,55243,2633,107,8392,Made,24,JASON HANSON,1970-06-17,1,41.3305954825462,1.1330595482546202,1.2838239398909639,289,10,8392,0,576,13824,3.2188758248682006,0,0,Short,11,28,27,0.27,1.0732375085557837,0,Developing,0,0,0,0.375,1,-1.3219312473267495,0.11958033851147692,27.193429158110884,6.48,0.9,0.8947368421052632,1,Retired/Injured,2115
2011,Reg,7,2011-10-23,55256,314,13,8392,Made,43,JASON HANSON,1970-06-17,1,41.34976043805612,1.1349760438056122,1.288170620012639,296,10,8392,0,1849,79507,3.784189633918261,0,0,Medium,8,29,28,0.28,1.0924024640657084,0,Developing,0,0,0,0.4375,1,0.5263906814672098,0.6585903083700441,48.80396988364133,12.040000000000001,0.9,0.8367346938775511,2,Retired/Injured,2115
2011,Reg,7,2011-10-23,55256,1372,54,8392,Made,38,JASON HANSON,1970-06-17,1,41.34976043805612,1.1349760438056122,1.288170620012639,296,10,8392,0,1444,54872,3.6635616461296463,0,0,Medium,3,30,29,0.29,1.0924024640657084,0,Developing,0,0,0,0.4375,1,0.03999017388985211,0.5088685369812196,43.12908966461327,11.02,0.9,0.8490566037735849,3,Retired/Injured,2115
2011,Reg,7,2011-10-23,55256,2554,104,8392,Made,29,JASON HANSON,1970-06-17,1,41.34976043805612,1.1349760438056122,1.288170620012639,296,10,8392,0,841,24389,3.4011973816621555,0,0,Medium-Short,6,31,30,0.3,1.0924024640657084,0,Developing,0,0,0,0.4375,1,-0.8355307397493917,0.2486668212381173,32.91430527036275,8.7,0.9,0.9814814814814815,4,Retired/Injured,2115
2011,Reg,8,2011-10-30,55274,992,41,8392,Made,50,JASON HANSON,1970-06-17,1,41.36892539356605,1.1368925393566052,1.29252464604471,303,10,8392,0,2500,125000,3.9318256327243257,1,0,Long,15,32,31,0.31,1.111567419575633,0,Developing,0,0,0,0.5,1,1.2073513920755106,0.8690586598655229,56.84462696783026,15.5,0.9,0.9821428571428571,5,Retired/Injured,2115
2011,Reg,10,2011-11-13,55297,2219,84,8392,Made,35,JASON HANSON,1970-06-17,1,41.4072553045859,1.1407255304585902,1.301254735840032,317,11,8392,0,1225,42875,3.58351893845611,0,0,Medium-Short,0,33,32,0.32,1.1498973305954825,0,Developing,0,0,0,0.625,1,-0.2518501306565625,0.41948759564108506,39.92539356605066,11.200000000000001,0.9,0.2,6,Retired/Injured,2115
2011,Reg,10,2011-11-13,55297,1578,57,8392,Made,29,JASON HANSON,1970-06-17,1,41.4072553045859,1.1407255304585902,1.301254735840032,317,11,8392,0,841,24389,3.4011973816621555,0,0,Medium-Short,6,34,33,0.33,1.1498973305954825,0,Developing,0,0,0,0.625,1,-0.8355307397493917,0.2486668212381173,33.08104038329911,9.57,0.9,0.8441919777417111,7,Retired/Injured,2115
2011,Reg,12,2011-11-24,55324,1880,73,8392,Missed,47,JASON HANSON,1970-06-17,0,41.437371663244356,1.1437371663244356,1.3081347056318495,328,11,8392,0,2209,103823,3.8712010109078907,0,0,Long,12,35,34,0.34,1.1800136892539357,0,Veteran,0,0,0,0.75,1,0.9155110875290959,0.7739972177138883,53.75564681724847,15.98,0.8,0.7428571428571429,1,Retired/Injured,2115
2011,Reg,13,2011-12-04,55346,1871,95,8392,Made,31,JASON HANSON,1970-06-17,1,41.464750171115675,1.1464750171115674,1.3144049648609688,338,12,8392,0,961,29791,3.4657359027997265,0,0,Medium-Short,4,36,35,0.35,1.2073921971252566,0,Veteran,0,0,0,0.8125,1,-0.6409705367184486,0.3035010433572919,35.54072553045859,10.85,0.8,0.8421052631578947,1,Retired/Injured,2115
2011,Reg,13,2011-12-04,55346,2507,83,8392,Blocked,42,JASON HANSON,1970-06-17,0,41.464750171115675,1.1464750171115674,1.3144049648609688,338,12,8392,0,1764,74088,3.7612001156935624,0,0,Medium,7,37,36,0.36,1.2073921971252566,0,Veteran,0,0,0,0.8125,1,0.42911057995173824,0.6277533039647577,48.15195071868583,15.12,0.8,0.8387096774193549,1,Retired/Injured,2115
2011,Reg,13,2011-12-04,55346,3088,125,8392,Missed,55,JASON HANSON,1970-06-17,0,41.464750171115675,1.1464750171115674,1.3144049648609688,338,12,8392,0,3025,166375,4.02535169073515,1,1,Long,20,38,37,0.37,1.2073921971252566,0,Veteran,0,0,0,0.8125,1,1.6937518996528682,0.9744957106422444,63.05612594113621,20.35,0.7,0.8285714285714286,2,Retired/Injured,2115
2011,Reg,14,2011-12-11,55360,2129,87,8392,Made,30,JASON HANSON,1970-06-17,1,41.4839151266256,1.1483915126625597,1.318803066355402,345,12,8392,0,900,27000,3.4339872044851463,0,0,Medium-Short,5,39,38,0.38,1.2265571526351813,0,Veteran,0,1,0,0.875,2,-0.7382506382339202,0.2753883607697658,34.45174537987679,11.4,0.7,0.8372093023255814,1,Retired/Injured,2115
2011,Reg,14,2011-12-11,55360,3446,137,8392,Made,26,JASON HANSON,1970-06-17,1,41.4839151266256,1.1483915126625597,1.318803066355402,345,12,8392,0,676,17576,3.295836866004329,0,0,Short,9,40,39,0.39,1.2265571526351813,0,Veteran,0,1,0,0.875,2,-1.1273710442958063,0.16740088105726872,29.85817932922655,10.14,0.7,0.6333333333333333,2,Retired/Injured,2115
2011,Reg,16,2011-12-24,55399,807,33,8392,Made,50,JASON HANSON,1970-06-17,1,41.51950718685831,1.1519507186858313,1.3269904582808032,358,12,8392,0,2500,125000,3.9318256327243257,1,0,Long,15,41,40,0.4,1.2621492128678986,0,Veteran,0,1,0,1.0,2,1.2073513920755106,0.8690586598655229,57.597535934291564,20.0,0.7,0.8125,3,Retired/Injured,2115
2011,Reg,17,2012-01-01,55407,2024,79,8392,Made,30,JASON HANSON,1970-06-17,1,41.541409993155376,1.1541409993155376,1.3320414463010677,1,1,8392,0,900,27000,3.4339872044851463,0,0,Medium-Short,5,42,41,0.41,1.2840520191649556,0,Veteran,0,1,1,1.0625,6,-0.7382506382339202,0.2753883607697658,34.62422997946613,12.299999999999999,0.7,1.0,4,Retired/Injured,2115
2011,Reg,17,2012-01-01,55407,2434,96,8392,Missed,39,JASON HANSON,1970-06-17,0,41.541409993155376,1.1541409993155376,1.3320414463010677,1,1,8392,0,1521,59319,3.6888794541139363,0,0,Medium,4,43,42,0.42,1.2840520191649556,0,Veteran,0,1,1,1.0625,6,0.13727027540532366,0.5404011129144447,45.01149897330597,16.38,0.6,0.8441919777417111,1,Retired/Injured,2115
2012,Reg,1,2012-09-09,55507,1704,69,8392,Made,41,JASON HANSON,1970-06-17,1,42.23134839151266,1.2231348391512662,1.4960588347455939,253,9,8392,0,1681,68921,3.7376696182833684,0,0,Medium,6,44,43,0.43,1.9739904175222451,0,Veteran,1,0,0,0.0625,1,0.33183047843626673,0.5992348713192673,50.148528405201915,17.63,0.6,0.6388888888888888,1,Retired/Injured,2115
2012,Reg,1,2012-09-09,55507,2025,83,8392,Made,45,JASON HANSON,1970-06-17,1,42.23134839151266,1.2231348391512662,1.4960588347455939,253,9,8392,0,2025,91125,3.828641396489095,0,0,Medium,10,45,44,0.44,1.9739904175222451,0,Veteran,1,0,0,0.0625,1,0.7209508844981529,0.7162068166009739,55.04106776180698,19.8,0.7,0.6595744680851063,2,Retired/Injured,2115
2012,Reg,2,2012-09-16,55534,3172,125,8392,Made,48,JASON HANSON,1970-06-17,1,42.25051334702259,1.225051334702259,1.500750772655786,260,9,8392,0,2304,110592,3.8918202981106265,0,0,Long,13,46,45,0.45,1.9931553730321698,0,Veteran,1,0,0,0.125,1,1.0127911890445676,0.8075585439369348,58.80246406570843,21.6,0.7,1.0,3,Retired/Injured,2115
2012,Reg,2,2012-09-16,55534,2632,103,8392,Made,40,JASON HANSON,1970-06-17,1,42.25051334702259,1.225051334702259,1.500750772655786,260,9,8392,0,1600,64000,3.713572066704308,0,0,Medium,5,47,46,0.46,1.9931553730321698,0,Veteran,1,0,0,0.125,1,0.2345503769207952,0.569557152793879,49.00205338809036,18.400000000000002,0.8,1.0,4,Retired/Injured,2115
2012,Reg,2,2012-09-16,55534,532,21,8392,Made,38,JASON HANSON,1970-06-17,1,42.25051334702259,1.225051334702259,1.500750772655786,260,9,8392,0,1444,54872,3.6635616461296463,0,0,Medium,3,48,47,0.47,1.9931553730321698,0,Veteran,1,0,0,0.125,1,0.03999017388985211,0.5088685369812196,46.55195071868584,17.86,0.9,0.75,5,Retired/Injured,2115
2012,Reg,2,2012-09-16,55534,674,26,8392,Made,41,JASON HANSON,1970-06-17,1,42.25051334702259,1.225051334702259,1.500750772655786,260,9,8392,0,1681,68921,3.7376696182833684,0,0,Medium,6,49,48,0.48,1.9931553730321698,0,Veteran,1,0,0,0.125,1,0.33183047843626673,0.5992348713192673,50.22710472279262,19.68,0.9,0.6875,6,Retired/Injured,2115
2012,Reg,2,2012-09-16,55534,1805,70,8392,Missed,40,JASON HANSON,1970-06-17,0,42.25051334702259,1.225051334702259,1.500750772655786,260,9,8392,0,1600,64000,3.713572066704308,0,0,Medium,5,50,49,0.49,1.9931553730321698,0,Veteran,1,0,0,0.125,1,0.2345503769207952,0.569557152793879,49.00205338809036,19.6,0.8,0.7647058823529411,1,Retired/Injured,2115
2012,Reg,3,2012-09-23,55544,3215,130,8392,Made,26,JASON HANSON,1970-06-17,1,42.26967830253251,1.2269678302532512,1.505450056476371,267,9,8392,0,676,17576,3.295836866004329,0,0,Short,9,51,50,0.5,2.0123203285420943,0,Veteran,1,0,0,0.1875,1,-1.1273710442958063,0.16740088105726872,31.90116358658453,13.0,0.8,0.76,1,Retired/Injured,2115
2012,Reg,3,2012-09-23,55544,249,10,8392,Made,47,JASON HANSON,1970-06-17,1,42.26967830253251,1.2269678302532512,1.505450056476371,267,9,8392,0,2209,103823,3.8712010109078907,0,0,Long,12,52,51,0.51,2.0123203285420943,0,Veteran,1,0,0,0.1875,1,0.9155110875290959,0.7739972177138883,57.667488021902805,23.97,0.8,1.0,2,Retired/Injured,2115
2012,Reg,3,2012-09-23,55544,560,23,8392,Made,53,JASON HANSON,1970-06-17,1,42.26967830253251,1.2269678302532512,1.505450056476371,267,9,8392,0,2809,148877,3.9889840465642745,1,0,Long,18,53,52,0.52,2.0123203285420943,0,Veteran,1,0,0,0.1875,1,1.4991916966219252,0.9423834917690702,65.0292950034223,27.560000000000002,0.9,1.0,3,Retired/Injured,2115
2012,Reg,3,2012-09-23,55544,1523,63,8392,Made,33,JASON HANSON,1970-06-17,1,42.26967830253251,1.2269678302532512,1.505450056476371,267,9,8392,0,1089,35937,3.5263605246161616,0,0,Medium-Short,2,54,53,0.53,2.0123203285420943,0,Veteran,1,0,0,0.1875,1,-0.4464103336875056,0.36158126594018086,40.48993839835729,17.490000000000002,0.9,0.9130434782608695,4,Retired/Injured,2115
2012,Reg,4,2012-09-30,55555,191,8,8392,Made,40,JASON HANSON,1970-06-17,1,42.288843258042434,1.2288843258042434,1.5101566862073499,274,9,8392,0,1600,64000,3.713572066704308,0,0,Medium,5,55,54,0.54,2.0314852840520192,0,Veteran,1,0,0,0.25,1,0.2345503769207952,0.569557152793879,49.155373032169734,21.6,0.9,0.8679245283018868,5,Retired/Injured,2115
2012,Reg,4,2012-09-30,55555,1664,70,8392,Made,31,JASON HANSON,1970-06-17,1,42.288843258042434,1.2288843258042434,1.5101566862073499,274,9,8392,0,961,29791,3.4657359027997265,0,0,Medium-Short,4,56,55,0.55,2.0314852840520192,0,Veteran,1,0,0,0.25,1,-0.6409705367184486,0.3035010433572919,38.095414099931546,17.05,0.9,0.8333333333333334,6,Retired/Injured,2115
2012,Reg,6,2012-10-14,55587,316,14,8392,Made,46,JASON HANSON,1970-06-17,1,42.327173169062284,1.2327173169062284,1.5195919834004907,288,10,8392,0,2116,97336,3.8501476017100584,0,0,Long,11,57,56,0.56,2.0698151950718686,0,Veteran,0,0,0,0.375,1,0.8182309860136244,0.7449571064224437,56.70499657768651,25.76,0.9,1.0,7,Retired/Injured,2115
2012,Reg,6,2012-10-14,55587,764,34,8392,Made,34,JASON HANSON,1970-06-17,1,42.327173169062284,1.2327173169062284,1.5195919834004907,288,10,8392,0,1156,39304,3.5553480614894135,0,0,Medium-Short,1,58,57,0.57,2.0698151950718686,0,Veteran,0,0,0,0.375,1,-0.34913023217203404,0.3917806631115233,41.91238877481177,19.38,0.9,1.0,8,Retired/Injured,2115
2012,Reg,6,2012-10-14,55587,4841,198,8392,Made,19,JASON HANSON,1970-06-17,1,42.327173169062284,1.2327173169062284,1.5195919834004907,288,10,8392,0,361,6859,2.995732273553991,0,0,Short,16,59,58,0.58,2.0698151950718686,0,Veteran,0,0,0,0.375,1,-1.8083317549041071,0.007013679573382796,23.42162902121834,11.02,0.9,0.6842105263157895,9,Retired/Injured,2115
2012,Reg,6,2012-10-14,55587,5167,210,8392,Made,45,JASON HANSON,1970-06-17,1,42.327173169062284,1.2327173169062284,1.5195919834004907,288,10,8392,0,2025,91125,3.828641396489095,0,0,Medium,10,60,59,0.59,2.0698151950718686,0,Veteran,0,0,0,0.375,1,0.7209508844981529,0.7162068166009739,55.47227926078028,26.549999999999997,1.0,1.0,10,Retired/Injured,2115
2012,Reg,9,2012-11-04,55628,2950,115,8392,Made,42,JASON HANSON,1970-06-17,1,42.38466803559206,1.2384668035592057,1.5338000235181561,309,11,8392,0,1764,74088,3.7612001156935624,0,0,Medium,7,61,60,0.6,2.127310061601643,0,Veteran,0,0,0,0.5625,1,0.42911057995173824,0.6277533039647577,52.01560574948664,25.2,1.0,0.9333333333333333,11,Retired/Injured,2115
2012,Reg,9,2012-11-04,55628,633,25,8392,Missed,47,JASON HANSON,1970-06-17,0,42.38466803559206,1.2384668035592057,1.5338000235181561,309,11,8392,0,2209,103823,3.8712010109078907,0,0,Long,12,62,61,0.61,2.127310061601643,0,Veteran,0,0,0,0.5625,1,0.9155110875290959,0.7739972177138883,58.20793976728267,28.669999999999998,0.9,0.7368421052631579,1,Retired/Injured,2115
2012,Reg,10,2012-11-11,55641,1232,48,8392,Made,41,JASON HANSON,1970-06-17,1,42.403832991101986,1.2403832991101986,1.5385507287115006,316,11,8392,0,1681,68921,3.7376696182833684,0,0,Medium,6,63,62,0.62,2.1464750171115674,0,Veteran,0,0,0,0.625,1,0.33183047843626673,0.5992348713192673,50.85571526351814,25.419999999999998,0.9,0.9090909090909091,1,Retired/Injured,2115
2012,Reg,11,2012-11-18,55654,3763,146,8392,Made,27,JASON HANSON,1970-06-17,1,42.42299794661191,1.2422997946611907,1.5433087798152365,323,11,8392,0,729,19683,3.332204510175204,0,0,Short,8,64,63,0.63,2.1656399726214923,0,Veteran,0,0,0,0.6875,1,-1.0300909427803349,0.19284720612102946,33.54209445585215,17.01,0.9,0.7924528301886793,2,Retired/Injured,2115
2012,Reg,11,2012-11-18,55654,811,33,8392,Made,30,JASON HANSON,1970-06-17,1,42.42299794661191,1.2422997946611907,1.5433087798152365,323,11,8392,0,900,27000,3.4339872044851463,0,0,Medium-Short,5,65,64,0.64,2.1656399726214923,0,Veteran,0,0,0,0.6875,1,-0.7382506382339202,0.2753883607697658,37.26899383983572,19.2,0.9,0.8032786885245902,3,Retired/Injured,2115
2012,Reg,12,2012-11-22,55664,5207,207,8392,Missed,47,JASON HANSON,1970-06-17,0,42.43394934976044,1.243394934976044,1.5460309643240808,327,11,8392,0,2209,103823,3.8712010109078907,0,0,Long,12,66,65,0.65,2.1765913757700206,0,Veteran,0,0,0,0.75,1,0.9155110875290959,0.7739972177138883,58.43956194387407,30.55,0.8,0.8125,1,Retired/Injured,2115
2012,Reg,12,2012-11-22,55664,2500,103,8392,Made,46,JASON HANSON,1970-06-17,1,42.43394934976044,1.243394934976044,1.5460309643240808,327,11,8392,0,2116,97336,3.8501476017100584,0,0,Long,11,67,66,0.66,2.1765913757700206,0,Veteran,0,0,0,0.75,1,0.8182309860136244,0.7449571064224437,57.19616700889802,30.360000000000003,0.8,0.8421052631578947,1,Retired/Injured,2115
