season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards,player_name,birthdate,success,age_at_attempt,age_c,age_c2,day_of_year,month,kicker_id,kicker_idx,distance_squared,distance_cubed,log_distance,is_long_attempt,is_very_long_attempt,distance_category,distance_from_sweet_spot,kicker_attempt_number,experience_in_kicks,exp_100,career_length_years,is_rookie_attempt,experience_category,is_early_season,is_late_season,is_playoffs,season_progress,importance,distance_zscore,distance_percentile,age_dist_interact,exp_dist_interact,rolling_success_rate,rolling_similar_distance_success,current_streak,player_status,days_since_last_kick
2010,Reg,5,2010-10-10,54930,209,8,8392,Made,30,JASON HANSON,1970-06-17,1,40.31485284052019,1.0314852840520188,1.063961891215874,283,10,8392,1,900,27000,3.4339872044851463,0,0,Medium-Short,5,9,8,0.08,0.057494866529774126,1,Rookie,0,0,0,0.3125,1,-0.7569526639369707,0.2714890484078778,30.944558521560563,2.4,0.7777777777777778,1.0,1,Retired/Injured,2115
2010,Reg,5,2010-10-10,54930,3583,145,8392,Made,48,JASON HANSON,1970-06-17,1,40.31485284052019,1.0314852840520188,1.063961891215874,283,10,8392,1,2304,110592,3.8918202981106265,0,0,Long,13,10,9,0.09,0.057494866529774126,1,Rookie,0,0,0,0.3125,1,0.9827345071530651,0.7986379532486656,49.5112936344969,4.32,0.8,1.0,2,Retired/Injured,2115
2010,Reg,5,2010-10-10,54930,3883,157,8392,Made,47,JASON HANSON,1970-06-17,1,40.31485284052019,1.0314852840520188,1.063961891215874,283,10,8392,1,2209,103823,3.8712010109078907,0,0,Long,12,11,10,0.1,0.057494866529774126,1,Rookie,0,0,0,0.3125,1,0.8860852198702853,0.7655991165102154,48.479808350444884,4.7,0.8,0.9607843137254902,3,Retired/Injured,2115
2010,Reg,6,2010-10-17,54943,2020,82,8392,Made,50,JASON HANSON,1970-06-17,1,40.33401779603012,1.0334017796030117,1.0679192380866716,290,10,8392,1,2500,125000,3.9318256327243257,1,0,Long,15,12,11,0.11,0.07665982203969883,1,Rookie,0,0,0,0.375,1,1.1760330817186246,0.8596079514080619,51.67008898015059,5.5,0.9,0.8705882352941177,4,Retired/Injured,2115
2010,Reg,6,2010-10-17,54943,3737,154,8392,Made,50,JASON HANSON,1970-06-17,1,40.33401779603012,1.0334017796030117,1.0679192380866716,290,10,8392,1,2500,125000,3.9318256327243257,1,0,Long,15,13,12,0.12,0.07665982203969883,1,Developing,0,0,0,0.375,1,1.1760330817186246,0.8596079514080619,51.67008898015059,6.0,0.9,0.9066666666666666,5,Retired/Injured,2115
2010,Reg,8,2010-10-31,54829,4343,175,8392,Made,32,JASON HANSON,1970-06-17,1,40.37234770704997,1.037234770704997,1.0758559695594476,304,10,8392,1,1024,32768,3.4965075614664802,0,0,Medium-Short,3,14,13,0.13,0.11498973305954825,1,Developing,0,0,0,0.5,1,-0.5636540893714111,0.32716731087796797,33.1915126625599,4.16,0.9,0.6666666666666666,6,Retired/Injured,2115
2011,Pre,2,2011-08-12,55429,2098,81,8392,Made,37,JASON HANSON,1970-06-17,1,41.152635181382614,1.1152635181382613,1.243812714890132,224,8,8392,1,1369,50653,3.6375861597263857,0,0,Medium-Short,2,15,14,0.14,0.8952772073921971,1,Developing,1,0,0,0.125,1,-0.08040765295751233,0.4704122952328364,41.264750171115665,5.180000000000001,0.9,1.0,7,Retired/Injured,2115
2011,Pre,3,2011-08-19,55444,2273,89,8392,Made,49,JASON HANSON,1970-06-17,1,41.17180013689254,1.1171800136892542,1.2480911829867223,231,8,8392,1,2401,117649,3.912023005428146,0,0,Long,14,16,15,0.15,0.9144421629021219,1,Developing,1,0,0,0.1875,1,1.0793837944358449,0.8313546843364623,54.74182067077346,7.35,0.9,0.6111111111111112,8,Retired/Injured,2115
2011,Pre,3,2011-08-19,55444,1014,41,8392,Made,25,JASON HANSON,1970-06-17,1,41.17180013689254,1.1171800136892542,1.2480911829867223,231,8,8392,1,625,15625,3.258096538021482,0,0,Short,10,17,16,0.16,0.9144421629021219,1,Developing,1,0,0,0.1875,1,-1.2401991003508694,0.13749309773605742,27.929500342231357,4.0,0.9,1.0,9,Retired/Injured,2115
2011,Pre,4,2011-08-27,55461,224,9,8392,Made,33,JASON HANSON,1970-06-17,1,41.1937029431896,1.1193702943189598,1.2529898558037147,239,8,8392,1,1089,35937,3.5263605246161616,0,0,Medium-Short,2,18,17,0.17,0.9363449691991786,1,Developing,1,0,0,0.25,1,-0.46700480208863143,0.35726118166758697,36.93921971252568,5.61,1.0,0.7735849056603774,10,Retired/Injured,2115
2011,Pre,4,2011-08-27,55461,2151,86,8392,Made,46,JASON HANSON,1970-06-17,1,41.1937029431896,1.1193702943189598,1.2529898558037147,239,8,8392,1,2116,97336,3.8501476017100584,0,0,Long,11,19,18,0.18,0.9363449691991786,1,Developing,1,0,0,0.25,1,0.7894359325875056,0.7367476532302595,51.491033538672156,8.28,1.0,0.5925925925925926,11,Retired/Injured,2115
2011,Pre,5,2011-09-01,55472,2843,109,8392,Made,46,JASON HANSON,1970-06-17,1,41.20739219712526,1.1207392197125259,1.2560563986018414,244,9,8392,1,2116,97336,3.8501476017100584,0,0,Long,11,20,19,0.19,0.9500342231348392,1,Developing,0,0,0,0.3125,1,0.7894359325875056,0.7367476532302595,51.55400410677619,8.74,1.0,1.0,12,Retired/Injured,2115
2011,Pre,5,2011-09-01,55472,3400,129,8392,Made,35,JASON HANSON,1970-06-17,1,41.20739219712526,1.1207392197125259,1.2560563986018414,244,9,8392,1,1225,42875,3.58351893845611,0,0,Medium-Short,0,21,20,0.2,0.9500342231348392,0,Developing,0,0,0,0.3125,1,-0.2737062275230719,0.41349162525308303,39.225872689938406,7.0,1.0,1.0,13,Retired/Injured,2115
2011,Pre,5,2011-09-01,55472,1717,67,8392,Made,44,JASON HANSON,1970-06-17,1,41.20739219712526,1.1207392197125259,1.2560563986018414,244,9,8392,1,1936,85184,3.8066624897703196,0,0,Medium,9,22,21,0.21,0.9500342231348392,0,Developing,0,0,0,0.3125,1,0.596137358021946,0.6792287870421498,49.31252566735114,9.24,1.0,0.8923076923076924,14,Retired/Injured,2115
2011,Reg,1,2011-09-11,55172,295,14,8392,Made,23,JASON HANSON,1970-06-17,1,41.23477070499658,1.1234770704996577,1.2622007279384928,254,9,8392,1,529,12167,3.1780538303479458,0,0,Short,12,23,22,0.22,0.9774127310061602,0,Developing,1,0,0,0.0625,1,-1.433497674916429,0.09005153690410454,25.839972621492127,5.06,1.0,1.0,15,Retired/Injured,2115
2011,Reg,1,2011-09-11,55172,841,37,8392,Made,28,JASON HANSON,1970-06-17,1,41.23477070499658,1.1234770704996577,1.2622007279384928,254,9,8392,1,784,21952,3.367295829986474,0,0,Short,7,24,23,0.23,0.9774127310061602,0,Developing,1,0,0,0.0625,1,-0.9502512385025302,0.2172832689122032,31.457357973990415,6.44,1.0,1.0,16,Retired/Injured,2115
2011,Reg,2,2011-09-18,55182,2145,83,8392,Made,28,JASON HANSON,1970-06-17,1,41.2539356605065,1.12539356605065,1.2665106785081988,261,9,8392,1,784,21952,3.367295829986474,0,0,Short,7,25,24,0.24,0.9965776865160849,0,Developing,1,0,0,0.125,1,-0.9502512385025302,0.2172832689122032,31.5110198494182,6.72,1.0,0.7222222222222222,17,Retired/Injured,2115
2011,Reg,2,2011-09-18,55182,1859,74,8392,Made,51,JASON HANSON,1970-06-17,1,41.2539356605065,1.12539356605065,1.2665106785081988,261,9,8392,1,2601,132651,3.9512437185814275,1,0,Long,16,26,25,0.25,0.9965776865160849,0,Developing,1,0,0,0.125,1,1.2726823690014044,0.8852383581814836,57.39507186858315,12.75,1.0,0.8333333333333334,18,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,4788,181,8392,Made,32,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,1,1024,32768,3.4965075614664802,0,0,Medium-Short,3,27,26,0.26,1.0157426420260096,0,Developing,1,0,0,0.1875,1,-0.5636540893714111,0.32716731087796797,36.073921971252574,8.32,1.0,0.8518518518518519,19,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,3796,147,8392,Made,50,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,1,2500,125000,3.9318256327243257,1,0,Long,15,28,27,0.27,1.0157426420260096,0,Developing,1,0,0,0.1875,1,1.1760330817186246,0.8596079514080619,56.36550308008215,13.5,1.0,0.84,20,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,4037,157,8392,Made,40,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,1,1600,64000,3.713572066704308,0,0,Medium,5,29,28,0.28,1.0157426420260096,0,Developing,1,0,0,0.1875,1,0.20954020889082697,0.5610620283452973,45.092402464065714,11.200000000000001,1.0,0.6153846153846154,21,Retired/Injured,2115
2011,Reg,3,2011-09-25,55200,3021,116,8392,Made,28,JASON HANSON,1970-06-17,1,41.27310061601643,1.127310061601643,1.2708279749883,268,9,8392,1,784,21952,3.367295829986474,0,0,Short,7,30,29,0.29,1.0157426420260096,0,Developing,1,0,0,0.1875,1,-0.9502512385025302,0.2172832689122032,31.564681724846004,8.12,1.0,0.9565217391304348,22,Retired/Injured,2115
2011,Reg,4,2011-10-02,55215,1815,71,8392,Made,33,JASON HANSON,1970-06-17,1,41.29226557152635,1.129226557152635,1.2751526173787933,275,10,8392,1,1089,35937,3.5263605246161616,0,0,Medium-Short,2,31,30,0.3,1.0349075975359343,0,Developing,1,0,0,0.25,1,-0.46700480208863143,0.35726118166758697,37.264476386036954,9.9,1.0,0.8392232652309958,23,Retired/Injured,2115
2011,Reg,4,2011-10-02,55215,4198,161,8392,Made,51,JASON HANSON,1970-06-17,1,41.29226557152635,1.129226557152635,1.2751526173787933,275,10,8392,1,2601,132651,3.9512437185814275,1,0,Long,16,32,31,0.31,1.0349075975359343,0,Developing,1,0,0,0.25,1,1.2726823690014044,0.8852383581814836,57.590554414784386,15.81,1.0,1.0,24,Retired/Injured,2115
2011,Reg,5,2011-10-10,55240,3737,148,8392,Made,31,JASON HANSON,1970-06-17,1,41.31416837782341,1.1314168377823406,1.2801040608173913,283,10,8392,1,961,29791,3.4657359027997265,0,0,Medium-Short,4,33,32,0.32,1.056810403832991,0,Developing,0,0,0,0.3125,1,-0.6603033766541909,0.29932817964292285,35.07392197125256,9.92,1.0,0.9761904761904762,25,Retired/Injured,2115
2011,Reg,6,2011-10-16,55243,337,14,8392,Made,25,JASON HANSON,1970-06-17,1,41.3305954825462,1.1330595482546202,1.2838239398909639,289,10,8392,1,625,15625,3.258096538021482,0,0,Short,10,34,33,0.33,1.0732375085557837,0,Developing,0,0,0,0.375,1,-1.2401991003508694,0.13749309773605742,28.326488706365506,8.25,1.0,0.5555555555555556,26,Retired/Injured,2115
2011,Reg,6,2011-10-16,55243,2217,90,8392,Missed,52,JASON HANSON,1970-06-17,0,41.3305954825462,1.1330595482546202,1.2838239398909639,289,10,8392,1,2704,140608,3.970291913552122,1,0,Long,17,35,34,0.34,1.0732375085557837,0,Developing,0,0,0,0.375,1,1.3693316562841842,0.909626357445242,58.91909650924025,17.68,0.9,1.0,1,Retired/Injured,2115
2011,Reg,6,2011-10-16,55243,2633,107,8392,Made,24,JASON HANSON,1970-06-17,1,41.3305954825462,1.1330595482546202,1.2838239398909639,289,10,8392,1,576,13824,3.2188758248682006,0,0,Short,11,36,35,0.35,1.0732375085557837,0,Developing,0,0,0,0.375,1,-1.3368483876336492,0.11393337014540769,27.193429158110884,8.399999999999999,0.9,1.0,1,Retired/Injured,2115
2011,Reg,7,2011-10-23,55256,314,13,8392,Made,43,JASON HANSON,1970-06-17,1,41.34976043805612,1.1349760438056122,1.288170620012639,296,10,8392,1,1849,79507,3.784189633918261,0,0,Medium,8,37,36,0.36,1.0924024640657084,0,Veteran,0,0,0,0.4375,1,0.4994880707391663,0.6502392784833425,48.80396988364133,15.479999999999999,0.9,0.7142857142857143,2,Retired/Injured,2115
2011,Reg,7,2011-10-23,55256,1372,54,8392,Made,38,JASON HANSON,1970-06-17,1,41.34976043805612,1.1349760438056122,1.288170620012639,296,10,8392,1,1444,54872,3.6635616461296463,0,0,Medium,3,38,37,0.37,1.0924024640657084,0,Veteran,0,0,0,0.4375,1,0.016241634325267432,0.5015645131603166,43.12908966461327,14.06,0.9,0.8947368421052632,3,Retired/Injured,2115
2011,Reg,7,2011-10-23,55256,2554,104,8392,Made,29,JASON HANSON,1970-06-17,1,41.34976043805612,1.1349760438056122,1.288170620012639,296,10,8392,1,841,24389,3.4011973816621555,0,0,Medium-Short,6,39,38,0.38,1.0924024640657084,0,Veteran,0,0,0,0.4375,1,-0.8536019512197505,0.24503036996134733,32.91430527036275,11.02,0.9,0.88,4,Retired/Injured,2115
2011,Reg,8,2011-10-30,55274,992,41,8392,Made,50,JASON HANSON,1970-06-17,1,41.36892539356605,1.1368925393566052,1.29252464604471,303,10,8392,1,2500,125000,3.9318256327243257,1,0,Long,15,40,39,0.39,1.111567419575633,0,Veteran,0,0,0,0.5,1,1.1760330817186246,0.8596079514080619,56.84462696783026,19.5,0.9,0.0,5,Retired/Injured,2115
2011,Reg,10,2011-11-13,55297,2219,84,8392,Made,35,JASON HANSON,1970-06-17,1,41.4072553045859,1.1407255304585902,1.301254735840032,317,11,8392,1,1225,42875,3.58351893845611,0,0,Medium-Short,0,41,40,0.4,1.1498973305954825,0,Veteran,0,0,0,0.625,1,-0.2737062275230719,0.41349162525308303,39.92539356605066,14.0,0.9,0.5,6,Retired/Injured,2115
2011,Reg,10,2011-11-13,55297,1578,57,8392,Made,29,JASON HANSON,1970-06-17,1,41.4072553045859,1.1407255304585902,1.301254735840032,317,11,8392,1,841,24389,3.4011973816621555,0,0,Medium-Short,6,42,41,0.41,1.1498973305954825,0,Veteran,0,0,0,0.625,1,-0.8536019512197505,0.24503036996134733,33.08104038329911,11.889999999999999,0.9,0.7272727272727273,7,Retired/Injured,2115
2011,Reg,12,2011-11-24,55324,1880,73,8392,Missed,47,JASON HANSON,1970-06-17,0,41.437371663244356,1.1437371663244356,1.3081347056318495,328,11,8392,1,2209,103823,3.8712010109078907,0,0,Long,12,43,42,0.42,1.1800136892539357,0,Veteran,0,0,0,0.75,1,0.8860852198702853,0.7655991165102154,53.75564681724847,19.74,0.8,0.9285714285714286,1,Retired/Injured,2115
2011,Reg,13,2011-12-04,55346,1871,95,8392,Made,31,JASON HANSON,1970-06-17,1,41.464750171115675,1.1464750171115674,1.3144049648609688,338,12,8392,1,961,29791,3.4657359027997265,0,0,Medium-Short,4,44,43,0.43,1.2073921971252566,0,Veteran,0,0,0,0.8125,1,-0.6603033766541909,0.29932817964292285,35.54072553045859,13.33,0.8,0.9545454545454546,1,Retired/Injured,2115
2011,Reg,13,2011-12-04,55346,2507,83,8392,Blocked,42,JASON HANSON,1970-06-17,0,41.464750171115675,1.1464750171115674,1.3144049648609688,338,12,8392,1,1764,74088,3.7612001156935624,0,0,Medium,7,45,44,0.44,1.2073921971252566,0,Veteran,0,0,0,0.8125,1,0.4028387834563865,0.6193171360206148,48.15195071868583,18.48,0.8,0.9555555555555556,1,Retired/Injured,2115
2011,Reg,13,2011-12-04,55346,3088,125,8392,Missed,55,JASON HANSON,1970-06-17,0,41.464750171115675,1.1464750171115674,1.3144049648609688,338,12,8392,1,3025,166375,4.02535169073515,1,1,Long,20,46,45,0.45,1.2073921971252566,0,Veteran,0,0,0,0.8125,1,1.6592795181325235,0.9694919933738266,63.05612594113621,24.75,0.7,0.9090909090909091,2,Retired/Injured,2115
2011,Reg,14,2011-12-11,55360,2129,87,8392,Made,30,JASON HANSON,1970-06-17,1,41.4839151266256,1.1483915126625597,1.318803066355402,345,12,8392,1,900,27000,3.4339872044851463,0,0,Medium-Short,5,47,46,0.46,1.2265571526351813,0,Veteran,0,1,0,0.875,2,-0.7569526639369707,0.2714890484078778,34.45174537987679,13.8,0.7,0.8461538461538461,1,Retired/Injured,2115
2011,Reg,14,2011-12-11,55360,3446,137,8392,Made,26,JASON HANSON,1970-06-17,1,41.4839151266256,1.1483915126625597,1.318803066355402,345,12,8392,1,676,17576,3.295836866004329,0,0,Short,9,48,47,0.47,1.2265571526351813,0,Veteran,0,1,0,0.875,2,-1.14354981306809,0.1619731271857169,29.85817932922655,12.219999999999999,0.7,0.7959183673469388,2,Retired/Injured,2115
2011,Reg,16,2011-12-24,55399,807,33,8392,Made,50,JASON HANSON,1970-06-17,1,41.51950718685831,1.1519507186858313,1.3269904582808032,358,12,8392,1,2500,125000,3.9318256327243257,1,0,Long,15,49,48,0.48,1.2621492128678986,0,Veteran,0,1,0,1.0,2,1.1760330817186246,0.8596079514080619,57.597535934291564,24.0,0.7,0.8043478260869565,3,Retired/Injured,2115
2011,Reg,17,2012-01-01,55407,2024,79,8392,Made,30,JASON HANSON,1970-06-17,1,41.541409993155376,1.1541409993155376,1.3320414463010677,1,1,8392,1,900,27000,3.4339872044851463,0,0,Medium-Short,5,50,49,0.49,1.2840520191649556,0,Veteran,0,1,0,1.0625,2,-0.7569526639369707,0.2714890484078778,34.62422997946613,14.7,0.7,0.9375,4,Retired/Injured,2115
2011,Reg,17,2012-01-01,55407,2434,96,8392,Missed,39,JASON HANSON,1970-06-17,0,41.541409993155376,1.1541409993155376,1.3320414463010677,1,1,8392,1,1521,59319,3.6888794541139363,0,0,Medium,4,51,50,0.5,1.2840520191649556,0,Veteran,0,1,0,1.0625,2,0.1128909216080472,0.5322565801582919,45.01149897330597,19.5,0.6,0.8888888888888888,1,Retired/Injured,2115
2012,Pre,2,2012-08-10,55769,1377,55,8392,Missed,48,JASON HANSON,1970-06-17,0,42.1492128678987,1.2149212867898698,1.476033733095153,223,8,8392,1,2304,110592,3.8918202981106265,0,0,Long,13,52,51,0.51,1.891854893908282,0,Veteran,1,0,0,0.125,1,0.9827345071530651,0.7986379532486656,58.31622176591375,24.48,0.5,0.7804878048780488,2,Retired/Injured,2115
2012,Pre,3,2012-08-17,55780,2402,97,8392,Made,50,JASON HANSON,1970-06-17,1,42.168377823408626,1.2168377823408627,1.4806941885322287,230,8,8392,1,2500,125000,3.9318256327243257,1,0,Long,15,53,52,0.52,1.9110198494182067,0,Veteran,1,0,0,0.1875,1,1.1760330817186246,0.8596079514080619,60.84188911704314,26.0,0.6,1.0,1,Retired/Injured,2115
2012,Pre,4,2012-08-25,55804,742,29,8392,Made,41,JASON HANSON,1970-06-17,1,42.19028062970568,1.2190280629705683,1.486029418309776,238,8,8392,1,1681,68921,3.7376696182833684,0,0,Medium,6,54,53,0.53,1.9329226557152634,0,Veteran,1,0,0,0.25,1,0.30618949617360675,0.590373642554758,49.9801505817933,21.73,0.6,0.4,2,Retired/Injured,2115
2012,Pre,4,2012-08-25,55804,1597,62,8392,Made,30,JASON HANSON,1970-06-17,1,42.19028062970568,1.2190280629705683,1.486029418309776,238,8,8392,1,900,27000,3.4339872044851463,0,0,Medium-Short,5,55,54,0.54,1.9329226557152634,0,Veteran,1,0,0,0.25,1,-0.7569526639369707,0.2714890484078778,36.57084188911705,16.200000000000003,0.7,1.0,3,Retired/Injured,2115
2012,Pre,5,2012-08-30,55813,2959,125,8392,Missed,51,JASON HANSON,1970-06-17,0,42.20396988364134,1.2203969883641341,1.4893688092082484,243,8,8392,1,2601,132651,3.9512437185814275,1,0,Long,16,56,55,0.55,1.946611909650924,0,Veteran,0,0,0,0.3125,1,1.2726823690014044,0.8852383581814836,62.24024640657084,28.05,0.7,0.75,1,Retired/Injured,2115
2012,Pre,5,2012-08-30,55813,3269,138,8392,Made,39,JASON HANSON,1970-06-17,1,42.20396988364134,1.2203969883641341,1.4893688092082484,243,8,8392,1,1521,59319,3.6888794541139363,0,0,Medium,4,57,56,0.56,1.946611909650924,0,Veteran,0,0,0,0.3125,1,0.1128909216080472,0.5322565801582919,47.59548254620123,21.840000000000003,0.7,0.7142857142857143,1,Retired/Injured,2115
2012,Pre,5,2012-08-30,55813,1563,66,8392,Blocked,35,JASON HANSON,1970-06-17,0,42.20396988364134,1.2203969883641341,1.4893688092082484,243,8,8392,1,1225,42875,3.58351893845611,0,0,Medium-Short,0,58,57,0.57,1.946611909650924,0,Veteran,0,0,0,0.3125,1,-0.2737062275230719,0.41349162525308303,42.713894592744694,19.95,0.6,0.8888888888888888,1,Retired/Injured,2115
2012,Reg,1,2012-09-09,55507,1704,69,8392,Made,41,JASON HANSON,1970-06-17,1,42.23134839151266,1.2231348391512662,1.4960588347455939,253,9,8392,1,1681,68921,3.7376696182833684,0,0,Medium,6,59,58,0.58,1.9739904175222451,0,Veteran,1,0,0,0.0625,1,0.30618949617360675,0.590373642554758,50.148528405201915,23.779999999999998,0.6,1.0,1,Retired/Injured,2115
2012,Reg,1,2012-09-09,55507,2025,83,8392,Made,45,JASON HANSON,1970-06-17,1,42.23134839151266,1.2231348391512662,1.4960588347455939,253,9,8392,1,2025,91125,3.828641396489095,0,0,Medium,10,60,59,0.59,1.9739904175222451,0,Veteran,1,0,0,0.0625,1,0.6927866453047258,0.7074820541137493,55.04106776180698,26.549999999999997,0.6,0.9,2,Retired/Injured,2115
2012,Reg,2,2012-09-16,55534,3172,125,8392,Made,48,JASON HANSON,1970-06-17,1,42.25051334702259,1.225051334702259,1.500750772655786,260,9,8392,1,2304,110592,3.8918202981106265,0,0,Long,13,61,60,0.6,1.9931553730321698,0,Veteran,1,0,0,0.125,1,0.9827345071530651,0.7986379532486656,58.80246406570843,28.799999999999997,0.7,0.8947368421052632,3,Retired/Injured,2115
